screen_id,screen_name,module,container,group,id,label,type,required,readonly,unit,options,source,source_status
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,drain_stoma_status_read_only_summary_or_not_applicable_removed,"Drain/stoma status (read-only summary, or ""not applicable — removed"")",readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,pain_score_management,Pain (score + management),number,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,nutrition_weight_trend_intake,"Nutrition (weight trend, intake)",number,False,False,kg,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,mobility_function_compared_to_pre_operative_baseline_where_relevant_e_g_return_t,"Mobility/function (compared to pre-operative baseline where relevant, e.g. return to baseline mobility Y/N)",select,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,complications_since_discharge_repeating_linked_to_scr_so_015_if_new_entries_crea,"Complications since discharge (repeating, linked to SCR-SO-015 if new entries created)",text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,pathology_status,Pathology status,date,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,adjuvant_therapy_status,Adjuvant therapy status,readonly,True,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,rehabilitation_referrals_and_progress,Rehabilitation referrals and progress,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,restrictions_in_place_lifting_driving_work_with_planned_lift_dates,"Restrictions in place (lifting, driving, work) with planned lift dates",textarea,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,return_to_activity_work_status,Return-to-activity/work status,select,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,recurrence_surveillance_plan_imaging_schedule_tumour_marker_schedule_clinical_re,"Recurrence surveillance plan (imaging schedule, tumour marker schedule, clinical review interval — feeds C.24 Surveillance)",textarea,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Clinical / Operational Fields,next_review_date,Next review date.,date,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Calculated,post_op_interval,Post-op interval,readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-019,Surgical Follow-up,C.18 Surgical Oncology,field,Calculated,time_since_adjuvant_completion_where_applicable,time since adjuvant completion where applicable.,readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Diagnosis & operation,diagnosis,Diagnosis,readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Diagnosis & operation,operation_performed,Operation performed,readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Diagnosis & operation,operation_date,Operation date,date,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Diagnosis & operation,surgeon,Surgeon.,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Hospital course,auto_assembled_narrative_from_daily_progress_notes_mo_con_060_so_059_pattern_ass,"Auto-assembled narrative from daily progress notes (MO-CON-060/SO-059 pattern — assembled, not re-typed), editable summary layer on top.",readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Complications,auto_listed_from_scr_so_015_with_grade_and_resolution_status,Auto-listed from SCR-SO-015 with grade and resolution status,readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Complications,none_is_an_affirmative_attributed_statement_not_an_empty_section_gen_lng_001_nkd,"""None"" is an affirmative, attributed statement, not an empty section (GEN-LNG-001 NKDA-pattern applied to complications).",datetime-local,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Wounds/drains/stoma at discharge,read_only_current_status_from_scr_so_012_013_014_wound_s_status_and_planned_sutu,Read-only current status from SCR-SO-012/013/014: wound(s) status and planned suture/staple removal date and location (community/clinic),readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Wounds/drains/stoma at discharge,drains_remaining_in_situ_y_n_with_take_home_management_plan_or_all_removed,"drains remaining in situ (Y/N, with take-home management plan) or ""all removed""",select,False,False,,Yes | No,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Wounds/drains/stoma at discharge,stoma_status_and_independence_level_with_supply_prescription_reference,"stoma status and independence level, with supply prescription reference.",select,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Medications,discharge_medication_list_from_reconciled_gen_lng_002_with_anticoagulation_resta,"Discharge medication list (from reconciled GEN-LNG-002), with anticoagulation restart plan re-stated explicitly (cross-referenced from SCR-SO-004's…",textarea,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Medications,analgesia,analgesia,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Medications,antibiotics,antibiotics,date,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Medications,other_new_changed_medications,other new/changed medications.,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Diet & activity,diet_at_discharge,Diet at discharge,datetime-local,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Diet & activity,mobility_status,mobility status,select,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Diet & activity,activity_restrictions_lifting_limit_and_duration_driving_restriction_and_duratio,"activity restrictions — lifting limit and duration, driving restriction and duration, return-to-work guidance (with an occupation-specific note whe…",number,False,False,min,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Wound/drain/stoma care instructions,structured_versioned_instruction_set_for_content,"Structured, versioned instruction set for content",textarea,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Wound/drain/stoma care instructions,product_structure_requires_what_to_look_for_what_is_normal_what_is_not_who_to_co,"product structure requires: what to look for, what is normal, what is not, who to contact.",text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Pathology status,result_available_and_reviewed_with_patient_y_n,Result available and reviewed with patient (Y/N),select,False,False,,Yes | No,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Pathology status,result_pending_y_n_with_the_plan_for_communicating_it_once_available_r_if_pendin,"result pending (Y/N — with the plan for communicating it once available, R if pending — SO-065 : a discharge occurring before final pathology is av…",select,True,False,,Yes | No,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Red flags & emergency contact,structured_mandatory_versioned_red_flag_symptom_list_and_thresholds_mirrors_mar_,"Structured, mandatory, versioned red-flag symptom list and thresholds (mirrors MAR-025's discipline exactly — never narrative advice)",textarea,True,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Red flags & emergency contact,hour_surgical_contact_number,hour surgical contact number,number,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Red flags & emergency contact,nearest_emergency_department_instruction,nearest-emergency-department instruction.,textarea,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Follow-up & adjuvant plan,follow_up_appointment,Follow-up appointment,date,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Follow-up & adjuvant plan,adjuvant_mdt_plan_status_read_only_roll_up_from_scr_so_018,Adjuvant/MDT plan status (read-only roll-up from SCR-SO-018),readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Follow-up & adjuvant plan,investigations_to_be_done_before_follow_up_list_with_booking_status,Investigations to be done before follow-up (list with booking status).,select,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Patient education & comprehension,education_delivered_checklist_with_material_versions_wound_care_drain_stoma_care,"Education delivered (checklist with material versions: wound care, drain/stoma care, medication, red flags, activity restrictions, follow-up)",multiselect,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Patient education & comprehension,comprehension_confirmed_method_teach_back_verbal_written,Comprehension confirmed (method: teach-back / verbal / written),select,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Patient education & comprehension,carer_family_involved_in_education,Carer/family involved in education.,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Condition at discharge,dropdown_product_defined_recovered_as_expected_recovering_with_ongoing_minor_iss,Dropdown (product-defined): Recovered as expected / Recovering with ongoing minor issues / Discharged with unresolved complication (link to SCR-SO-…,select,False,False,,defined): Recovered as expected | Recovering with ongoing minor issues | Discharged with unresolved complication (link to SCR-SO-015) | Discharged against medical advice (with capacity | counselling documentation),Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Calculated,length_of_stay,Length of stay,readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,field,Calculated,days_to_first_follow_up,days to first follow-up .,readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,table:Discharge medication list,Discharge medication list,entry,Entry,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,table:Discharge medication list,Discharge medication list,date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,table:Discharge medication list,Discharge medication list,source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,table:red-flag list,red-flag list,entry,Entry,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,table:red-flag list,red-flag list,date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,table:red-flag list,red-flag list,source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,table:follow-up appointment list.,follow-up appointment list.,entry,Entry,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,table:follow-up appointment list.,follow-up appointment list.,date_time,Date / time,datetime-local,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-020,Surgical Discharge,C.18 Surgical Oncology,table:follow-up appointment list.,follow-up appointment list.,source_owner,Source / owner,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Request,specimen_description,Specimen description,textarea,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Request,anatomical_site_laterality,Anatomical site/laterality,select,False,False,,Left | Right | Bilateral | Midline | Not applicable,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Request,specific_question_r_e_g_margin_clearance_nodal_involvement_mirrors_mdt_020_s_no_,"Specific question (R — e.g. ""margin clearance"", ""nodal involvement"" — mirrors MDT-020's no-vague-question discipline)",textarea,True,False,mm,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Request,requesting_surgeon,Requesting surgeon,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Request,request_time,Request time,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Request,urgency_always_time_critical_no_priority_selector_needed,Urgency (always time-critical — no priority selector needed),select,False,False,,Routine | Urgent | Emergency,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Request,clinical_context_auto_assembled_diagnosis_procedure_in_progress,"Clinical context auto-assembled (diagnosis, procedure in progress).",readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Response (Pathologist),received_time_transit_duration,Received time transit duration,number,False,False,min,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Response (Pathologist),processing_start_time,Processing start time,datetime-local,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Response (Pathologist),result_structured_per_the_question_type_e_g_margin_clear_involved_close_with_dis,"Result (structured per the question type, e.g. margin: clear/involved/close with distance where determinable on frozen tissue; nodal: positive/nega…",readonly,False,True,mm,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Response (Pathologist),limitations_of_frozen_assessment_stated_narrative_r_freezing_artefact_sampling_l,"Limitations of frozen assessment stated (narrative, R — freezing artefact, sampling limitation)",readonly,True,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Response (Pathologist),result_time,Result time,text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Response (Pathologist),reported_by_named_pathologist,Reported by (named pathologist),text,False,False,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Response (Pathologist),deferred_to_permanent_section_y_n_where_frozen_assessment_is_inconclusive,"Deferred to permanent section (Y/N, where frozen assessment is inconclusive).",readonly,False,True,,Yes | No,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-SO-021,Intraoperative Frozen Section Consultation,C.18 Surgical Oncology,field,Calculated,turnaround_time_request_to_result_tracked_for_departmental_performance_reporting,Turnaround time (request to result) — tracked for departmental performance reporting.,readonly,False,True,,,Pasted markdown(20260905-185907).md,Supplied PRD source
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,field,Case identity,cancer_episode_id,Cancer episode ID,text,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,field,Case identity,accession_number,Accession number,text,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,field,Case identity,requesting_clinician_service,Requesting clinician / service,text,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,field,Case identity,specimen_procedure_date,Specimen / procedure date,datetime-local,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,field,Clinical context,primary_site,Primary site,text,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,field,Clinical context,laterality,Laterality,select,False,False,,Left | Right | Bilateral | Midline | Not applicable,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,field,Clinical context,clinical_indication_question,Clinical indication / question,textarea,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,field,Clinical context,neoadjuvant_treatment_summary,Neoadjuvant treatment summary,readonly,False,True,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,field,Clinical context,prior_pathology_comparison,Prior pathology comparison,readonly,False,True,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,accession,Accession,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,patient_uhid,Patient / UHID,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,specimen,Specimen,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,procedure,Procedure,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,primary_site,Primary site,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,priority,Priority,select,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,receipt_date_time,Receipt date/time,datetime-local,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,tat,TAT,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,status,Status,select,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,ancillary_pending,Ancillary pending,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,mdt_deadline,MDT deadline,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,assigned_pathologist,Assigned pathologist,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-001,Pathology Worklist / Case Board,C.19 Pathology,table:Pathology cases,Pathology cases,actions,Actions,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Case identity,cancer_episode_id,Cancer episode ID,text,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Case identity,accession_number,Accession number,text,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Case identity,requesting_clinician_service,Requesting clinician / service,text,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Case identity,specimen_procedure_date,Specimen / procedure date,datetime-local,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Clinical context,primary_site,Primary site,text,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Clinical context,laterality,Laterality,select,False,False,,Left | Right | Bilateral | Midline | Not applicable,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Clinical context,clinical_indication_question,Clinical indication / question,textarea,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Clinical context,neoadjuvant_treatment_summary,Neoadjuvant treatment summary,readonly,False,True,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Clinical context,prior_pathology_comparison,Prior pathology comparison,readonly,False,True,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Specimen receipt,collection_date_time,Collection date/time,datetime-local,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Specimen receipt,receipt_date_time,Receipt date/time,datetime-local,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Specimen receipt,container_count,Container count,number,True,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Specimen receipt,fixative,Fixative,select,True,False,,Formalin | Fresh | Saline | Other,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Safety,labelling_concordant,Labelling concordant,select,True,False,,Yes | No,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Safety,requisition_concordant,Requisition concordant,select,True,False,,Yes | No,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Safety,specimen_adequacy,Specimen adequacy,select,True,False,,Adequate | Limited | Inadequate | Pending,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Discrepancy,discrepancy_type,Discrepancy type,multiselect,False,False,,Mislabel | Unlabelled | Leak | Wrong container | Missing requisition | Insufficient fixative | Other,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Discrepancy,discrepancy_resolution,Discrepancy resolution,textarea,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Audit / sign-off,author_accountable_owner,Author / accountable owner,readonly,False,True,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,field,Audit / sign-off,clinical_operational_date_time,Clinical / operational date-time,datetime-local,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,table:Containers,Containers,container_id,Container ID,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,table:Containers,Containers,label_as_received,Label as received,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
SCR-PAT-002,Specimen Receipt & Accession,C.19 Pathology,table:Containers,Containers,anatomical_designation,Anatomical designation,text,False,False,,,PC4_0_TARGET_STATE_COMPLETION.md,Reconstructed target-state completion from supplied Part A/B and established requirements
